date,total_confirm,total_dead,total_heal,total_input,total_severe,total_suspect,today_confirm,today_dead,today_heal,today_input,today_severe,today_storeConfirm,today_suspect,name
2020-06-08,13,0,13,0,0,0,0,0,0,0.0,,,,格陵兰
2020-06-09,13,0,13,0,0,0,0,0,0,0.0,,,,格陵兰
2020-06-10,13,0,13,0,0,0,0,0,0,0.0,,,,格陵兰
2020-06-11,13,0,13,0,0,0,0,0,0,0.0,,,,格陵兰
2020-06-14,13,0,13,0,0,0,0,0,0,0.0,,,,格陵兰
2020-03-06,1,0,0,0,0,0,1,0,0,,0.0,,0.0,圣巴托洛谬岛
2020-04-21,1,0,0,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-04-29,6,0,0,0,0,0,5,0,0,0.0,0.0,,0.0,圣巴托洛谬岛
2020-05-11,6,0,0,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-12,6,0,6,0,0,0,0,0,6,0.0,0.0,,0.0,圣巴托洛谬岛
2020-05-13,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-14,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-17,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-18,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-19,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-20,6,0,6,0,0,0,0,0,0,0.0,0.0,,0.0,圣巴托洛谬岛
2020-05-21,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-22,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-23,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-24,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-25,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-26,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-27,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-30,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-05-31,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-06-01,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-06-02,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-06-04,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-06-05,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-06-06,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-06-07,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-06-08,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-06-09,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-06-10,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-06-11,6,0,6,0,0,0,0,0,0,0.0,,,,圣巴托洛谬岛
2020-03-07,2,0,0,0,0,0,2,0,0,,0.0,,0.0,马尔代夫
2020-03-08,4,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,马尔代夫
2020-03-09,6,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,马尔代夫
2020-03-13,9,0,0,0,0,0,3,0,0,0.0,0.0,,0.0,马尔代夫
2020-03-14,10,0,0,0,0,0,1,0,0,0.0,0.0,,0.0,马尔代夫
2020-03-15,13,0,0,0,0,0,3,0,0,0.0,0.0,,0.0,马尔代夫
2020-03-29,17,0,11,0,0,0,4,0,11,0.0,0.0,,0.0,马尔代夫
2020-03-31,18,0,13,0,0,0,1,0,2,0.0,0.0,,0.0,马尔代夫
2020-04-07,19,0,13,0,0,0,1,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-12,20,0,14,0,0,0,1,0,1,0.0,0.0,,0.0,马尔代夫
2020-04-15,21,0,14,0,0,0,1,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-16,23,0,16,0,0,0,2,0,2,0.0,0.0,,0.0,马尔代夫
2020-04-17,32,0,16,0,0,0,9,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-18,34,0,16,0,0,0,2,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-19,52,0,16,0,0,0,18,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-21,86,0,16,0,0,0,34,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-22,86,0,16,0,0,0,0,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-23,94,0,16,0,0,0,8,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-24,128,0,16,0,0,0,34,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-25,141,0,16,0,0,0,13,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-26,191,0,17,0,0,0,50,0,1,0.0,0.0,,0.0,马尔代夫
2020-04-27,226,0,17,0,0,0,35,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-28,245,0,17,0,0,0,19,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-29,277,0,17,0,0,0,32,0,0,0.0,0.0,,0.0,马尔代夫
2020-04-30,396,1,17,0,0,0,119,1,0,0.0,0.0,,0.0,马尔代夫
2020-05-01,481,1,17,0,0,0,85,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-02,519,1,18,0,0,0,38,0,1,0.0,0.0,,0.0,马尔代夫
2020-05-04,545,1,18,0,0,0,26,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-05,573,1,18,0,0,0,28,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-06,617,2,20,0,0,0,44,1,2,0.0,0.0,,0.0,马尔代夫
2020-05-07,648,2,20,0,0,0,31,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-08,733,3,20,0,0,0,85,1,0,0.0,0.0,,0.0,马尔代夫
2020-05-09,785,3,29,0,0,0,52,0,9,0.0,0.0,,0.0,马尔代夫
2020-05-10,835,3,29,0,0,0,50,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-11,862,3,29,0,0,0,27,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-12,904,3,29,0,0,0,42,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-13,955,4,40,0,0,0,51,1,11,0.0,0.0,,0.0,马尔代夫
2020-05-14,982,4,45,0,0,0,27,0,5,0.0,0.0,,0.0,马尔代夫
2020-05-15,1020,4,49,0,0,0,38,0,4,0.0,0.0,,0.0,马尔代夫
2020-05-16,1078,4,49,0,0,0,58,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-17,1078,4,58,0,0,0,0,0,9,0.0,0.0,,0.0,马尔代夫
2020-05-18,1094,4,58,0,0,0,16,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-19,1143,4,91,0,0,0,49,0,33,0.0,0.0,,0.0,马尔代夫
2020-05-20,1186,4,91,0,0,0,43,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-21,1216,4,91,0,0,0,30,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-22,1274,4,91,0,0,0,58,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-23,1313,4,91,0,0,0,39,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-24,1371,4,144,0,0,0,58,0,53,0.0,0.0,,0.0,马尔代夫
2020-05-25,1395,4,155,0,0,0,24,0,11,0.0,0.0,,0.0,马尔代夫
2020-05-26,1438,5,155,0,0,0,43,1,0,0.0,0.0,,0.0,马尔代夫
2020-05-27,1457,5,197,0,0,0,19,0,42,0.0,0.0,,0.0,马尔代夫
2020-05-28,1513,5,197,0,0,0,56,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-29,1591,5,197,0,0,0,78,0,0,0.0,0.0,,0.0,马尔代夫
2020-05-30,1672,5,406,0,0,0,81,0,209,0.0,0.0,,0.0,马尔代夫
2020-05-31,1773,5,453,0,0,0,101,0,47,0.0,0.0,,0.0,马尔代夫
2020-06-01,1829,6,488,0,0,0,56,1,35,0.0,0.0,,0.0,马尔代夫
2020-06-02,1841,7,608,0,0,0,12,1,120,0.0,0.0,,0.0,马尔代夫
2020-06-03,1850,7,644,0,0,0,9,0,36,0.0,0.0,,0.0,马尔代夫
2020-06-04,1872,7,648,0,0,0,22,0,4,0.0,0.0,,0.0,马尔代夫
2020-06-05,1883,7,717,0,0,0,11,0,69,0.0,0.0,,0.0,马尔代夫
2020-06-06,1901,8,763,0,0,0,18,1,46,0.0,0.0,,0.0,马尔代夫
2020-06-07,1903,8,827,0,0,0,2,0,64,0.0,0.0,,0.0,马尔代夫
2020-06-08,1916,8,925,0,0,0,13,0,98,0.0,0.0,,0.0,马尔代夫
2020-06-09,1942,8,1010,0,0,0,26,0,85,0.0,0.0,,0.0,马尔代夫
2020-06-10,1962,8,1121,0,0,0,20,0,111,0.0,0.0,,0.0,马尔代夫
2020-06-11,1976,8,1153,0,0,0,14,0,32,0.0,0.0,,0.0,马尔代夫
2020-06-12,2003,8,1193,0,0,0,27,0,40,0.0,0.0,,0.0,马尔代夫
2020-06-13,2013,8,1217,0,0,0,10,0,24,0.0,0.0,,0.0,马尔代夫
2020-06-14,2035,8,1311,0,0,0,22,0,94,0.0,0.0,,0.0,马尔代夫
2020-06-18,2120,8,1677,0,0,0,85,0,366,0.0,,,,马尔代夫
2020-06-19,2137,8,1759,0,0,0,17,0,82,0.0,,,,马尔代夫
2020-06-20,2150,8,1769,0,0,0,13,0,10,0.0,,,,马尔代夫
2020-06-21,2187,8,1788,0,0,0,37,0,19,0.0,,,,马尔代夫
2020-06-22,2203,8,1803,0,0,0,16,0,15,0.0,,,,马尔代夫
2020-06-23,2217,8,1813,0,0,0,14,0,10,0.0,,,,马尔代夫
2020-06-24,2238,8,1813,0,0,0,21,0,0,0.0,,,,马尔代夫
2020-06-25,2261,8,1839,0,0,0,23,0,26,0.0,,,,马尔代夫
2020-06-26,2277,8,1848,0,0,0,16,0,9,0.0,,,,马尔代夫
2020-06-27,2283,8,1863,0,0,0,6,0,15,0.0,,,,马尔代夫
2020-06-28,2305,8,1875,0,0,0,22,0,12,0.0,,,,马尔代夫
2020-06-29,2324,8,1911,0,0,0,19,0,36,0.0,,,,马尔代夫
2020-06-30,2337,9,1927,0,0,0,13,1,16,0.0,,,,马尔代夫
2020-07-01,2361,9,1944,0,0,0,24,0,17,0.0,,,,马尔代夫
2020-07-02,2382,10,1954,0,0,0,21,1,10,0.0,,,,马尔代夫
2020-07-03,2400,10,1969,0,0,0,18,0,15,0.0,,,,马尔代夫
2020-07-06,2468,11,2049,0,0,0,68,1,80,0.0,,,,马尔代夫
2020-07-07,2491,12,2113,0,0,0,23,1,64,0.0,,,,马尔代夫
2020-07-08,2501,12,2158,0,0,0,10,0,45,0.0,,,,马尔代夫
2020-07-09,2517,13,2180,0,0,0,16,1,22,0.0,,,,马尔代夫
2020-07-10,2553,13,2227,0,0,0,36,0,47,0.0,,,,马尔代夫
2020-07-11,2617,13,2238,0,0,0,64,0,11,0.0,,,,马尔代夫
2020-07-12,2664,13,2268,0,0,0,47,0,30,0.0,,,,马尔代夫
2020-07-13,2731,13,2284,0,0,0,67,0,16,0.0,,,,马尔代夫
2020-07-14,2762,13,2290,0,0,0,31,0,6,0.0,,,,马尔代夫
2020-07-15,2801,14,2302,0,0,0,39,1,12,0.0,,,,马尔代夫
2020-07-16,2831,14,2321,0,0,0,30,0,19,0.0,,,,马尔代夫
2020-07-17,2899,15,2339,0,0,0,68,1,18,0.0,,,,马尔代夫
2020-07-18,2913,15,2340,0,0,0,14,0,1,0.0,,,,马尔代夫
2020-07-19,2930,15,2354,0,0,0,17,0,14,0.0,,,,马尔代夫
2020-07-20,2966,15,2362,0,0,0,36,0,8,0.0,,,,马尔代夫
2020-07-21,2999,15,2369,0,0,0,33,0,7,0.0,,,,马尔代夫
2020-07-22,3044,15,2397,0,0,0,45,0,28,0.0,,,,马尔代夫
2020-07-23,3103,15,2397,0,0,0,59,0,0,0.0,,,,马尔代夫
2020-07-24,3120,15,2428,0,0,0,17,0,31,0.0,,,,马尔代夫
2020-07-25,3175,15,2498,0,0,0,55,0,70,0.0,,,,马尔代夫
2020-07-26,3252,15,2498,0,0,0,77,0,0,0.0,,,,马尔代夫
2020-07-27,3302,15,2528,0,0,0,50,0,30,0.0,,,,马尔代夫
2020-07-28,3369,15,2547,0,0,0,67,0,19,0.0,,,,马尔代夫
2020-07-29,3506,15,2547,0,0,0,137,0,0,0.0,,,,马尔代夫
2020-07-30,3567,15,2554,0,0,0,61,0,7,0.0,,,,马尔代夫
2020-07-31,3719,16,2568,0,0,0,152,1,14,0.0,,,,马尔代夫
2020-08-01,3793,16,2607,0,0,0,74,0,39,0.0,,,,马尔代夫
2020-08-02,3949,17,2613,0,0,0,156,1,6,0.0,,,,马尔代夫
2020-08-03,4164,18,2643,0,0,0,215,1,30,0.0,,,,马尔代夫
2020-08-04,4293,18,2670,0,0,0,129,0,27,0.0,,,,马尔代夫
2020-08-05,4446,19,2693,0,0,0,153,1,23,0.0,,,,马尔代夫
2020-08-06,4594,19,2706,0,0,0,148,0,13,0.0,,,,马尔代夫
2020-08-07,4680,19,2725,0,0,0,86,0,19,0.0,,,,马尔代夫
2020-08-08,4769,19,2754,0,0,0,89,0,29,0.0,,,,马尔代夫
2020-08-09,4898,19,2791,0,0,0,129,0,37,0.0,,,,马尔代夫
2020-08-11,5157,19,2835,0,0,0,259,0,44,0.0,,,,马尔代夫
2020-03-13,2,0,0,0,0,0,2,0,0,,0.0,,0.0,委内瑞拉
2020-03-14,10,0,0,0,0,0,8,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-15,17,0,0,0,0,0,7,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-16,33,0,0,0,0,0,16,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-17,36,0,0,0,0,0,3,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-19,42,0,0,0,0,0,6,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-21,70,0,0,0,0,0,28,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-22,77,0,0,0,0,0,7,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-23,84,0,0,0,0,0,7,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-24,91,0,0,0,0,0,7,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-25,106,0,0,0,0,0,15,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-26,107,1,15,0,0,0,1,1,15,0.0,0.0,,0.0,委内瑞拉
2020-03-27,113,1,15,0,0,0,6,0,0,0.0,0.0,,0.0,委内瑞拉
2020-03-30,119,3,39,0,0,0,6,2,24,0.0,0.0,,0.0,委内瑞拉
2020-03-31,135,3,39,0,0,0,16,0,0,0.0,0.0,,0.0,委内瑞拉
2020-04-04,153,3,39,0,0,0,18,0,0,0.0,0.0,,0.0,委内瑞拉
2020-04-07,165,7,65,0,0,0,12,4,26,0.0,0.0,,0.0,委内瑞拉
2020-04-09,167,9,65,0,0,0,2,2,0,0.0,0.0,,0.0,委内瑞拉
2020-04-10,171,9,84,0,0,0,4,0,19,0.0,0.0,,0.0,委内瑞拉
2020-04-11,175,9,84,0,0,0,4,0,0,0.0,0.0,,0.0,委内瑞拉
2020-04-15,193,9,111,0,0,0,18,0,27,0.0,0.0,,0.0,委内瑞拉
2020-04-16,197,9,111,0,0,0,4,0,0,0.0,0.0,,0.0,委内瑞拉
2020-04-21,288,10,122,0,0,0,91,1,11,0.0,0.0,,0.0,委内瑞拉
2020-04-22,298,10,122,0,0,0,10,0,0,0.0,0.0,,0.0,委内瑞拉
2020-04-23,311,10,126,0,0,0,13,0,4,0.0,0.0,,0.0,委内瑞拉
2020-04-28,329,10,142,0,0,0,18,0,16,0.0,0.0,,0.0,委内瑞拉
2020-04-29,329,10,142,0,0,0,0,0,0,0.0,,,,委内瑞拉
2020-05-03,345,10,148,0,0,0,16,0,6,0.0,0.0,,0.0,委内瑞拉
2020-05-05,361,10,158,0,0,0,16,0,10,0.0,0.0,,0.0,委内瑞拉
2020-05-06,367,10,164,0,0,0,6,0,6,0.0,0.0,,0.0,委内瑞拉
2020-05-07,379,10,176,0,0,0,12,0,12,0.0,0.0,,0.0,委内瑞拉
2020-05-08,381,10,185,0,0,0,2,0,9,0.0,0.0,,0.0,委内瑞拉
2020-05-09,388,10,190,0,0,0,7,0,5,0.0,0.0,,0.0,委内瑞拉
2020-05-10,402,10,190,0,0,0,14,0,0,0.0,0.0,,0.0,委内瑞拉
2020-05-11,414,10,193,0,0,0,12,0,3,0.0,0.0,,0.0,委内瑞拉
2020-05-12,423,10,220,0,0,0,9,0,27,0.0,0.0,,0.0,委内瑞拉
2020-05-13,423,10,220,0,0,0,0,0,0,0.0,,,,委内瑞拉
2020-05-14,455,10,220,0,0,0,32,0,0,0.0,0.0,,0.0,委内瑞拉
2020-05-17,504,10,241,0,0,0,49,0,21,0.0,0.0,,0.0,委内瑞拉
2020-05-18,541,10,241,0,0,0,37,0,0,0.0,0.0,,0.0,委内瑞拉
2020-05-19,749,10,253,0,0,0,208,0,12,0.0,0.0,,0.0,委内瑞拉
2020-05-20,824,10,262,0,0,0,75,0,9,0.0,0.0,,0.0,委内瑞拉
2020-05-21,882,10,262,0,0,0,58,0,0,0.0,0.0,,0.0,委内瑞拉
2020-05-22,944,10,262,0,0,0,62,0,0,0.0,0.0,,0.0,委内瑞拉
2020-05-24,1121,10,262,0,0,0,177,0,0,0.0,0.0,,0.0,委内瑞拉
2020-05-25,1177,10,302,0,0,0,56,0,40,0.0,0.0,,0.0,委内瑞拉
2020-05-26,1211,11,302,0,0,0,34,1,0,0.0,0.0,,0.0,委内瑞拉
2020-05-27,1245,11,302,0,0,0,34,0,0,0.0,0.0,,0.0,委内瑞拉
2020-05-28,1325,11,302,0,0,0,80,0,0,0.0,0.0,,0.0,委内瑞拉
2020-05-29,1327,11,302,0,0,0,2,0,0,0.0,0.0,,0.0,委内瑞拉
2020-05-30,1459,14,302,0,0,0,132,3,0,0.0,0.0,,0.0,委内瑞拉
2020-05-31,1510,14,302,0,0,0,51,0,0,0.0,0.0,,0.0,委内瑞拉
2020-06-01,1662,17,302,0,0,0,152,3,0,0.0,0.0,,0.0,委内瑞拉
2020-06-02,1819,18,334,0,0,0,157,1,32,0.0,0.0,,0.0,委内瑞拉
2020-06-03,1952,20,334,0,0,0,133,2,0,0.0,0.0,,0.0,委内瑞拉
2020-06-04,2087,20,334,0,0,0,135,0,0,0.0,0.0,,0.0,委内瑞拉
2020-06-05,2145,20,334,0,0,0,58,0,0,0.0,0.0,,0.0,委内瑞拉
2020-06-06,2316,22,385,0,0,0,171,2,51,0.0,0.0,,0.0,委内瑞拉
2020-06-07,2377,22,487,0,0,0,61,0,102,0.0,0.0,,0.0,委内瑞拉
2020-06-08,2473,22,487,0,0,0,96,0,0,0.0,0.0,,0.0,委内瑞拉
2020-06-09,2632,23,487,0,0,0,159,1,0,0.0,0.0,,0.0,委内瑞拉
2020-06-10,2738,23,487,0,0,0,106,0,0,0.0,0.0,,0.0,委内瑞拉
2020-06-11,2814,23,487,0,0,0,76,0,0,0.0,0.0,,0.0,委内瑞拉
2020-06-12,2814,23,487,0,0,0,0,0,0,0.0,,,,委内瑞拉
2020-06-13,2904,24,487,0,0,0,90,1,0,0.0,0.0,,0.0,委内瑞拉
2020-06-14,2904,24,487,0,0,0,0,0,0,0.0,,,,委内瑞拉
2020-06-18,3386,28,835,0,0,0,482,4,348,0.0,,,,委内瑞拉
2020-06-19,3483,28,835,0,0,0,97,0,0,0.0,,,,委内瑞拉
2020-06-20,3591,30,835,0,0,0,108,2,0,0.0,,,,委内瑞拉
2020-06-21,3789,33,835,0,0,0,198,3,0,0.0,,,,委内瑞拉
2020-06-22,3917,33,835,0,0,0,128,0,0,0.0,,,,委内瑞拉
2020-06-23,4048,35,1327,0,0,0,131,2,492,0.0,,,,委内瑞拉
2020-06-24,4187,35,1327,0,0,0,139,0,0,0.0,,,,委内瑞拉
2020-06-25,4366,38,1327,0,0,0,179,3,0,0.0,,,,委内瑞拉
2020-06-26,4563,39,1327,0,0,0,197,1,0,0.0,,,,委内瑞拉
2020-06-27,4779,41,1327,0,0,0,216,2,0,0.0,,,,委内瑞拉
2020-06-28,5130,42,1327,0,0,0,351,1,0,0.0,,,,委内瑞拉
2020-06-29,5297,44,1649,0,0,0,167,2,322,0.0,,,,委内瑞拉
2020-06-30,5530,48,1649,0,0,0,233,4,0,0.0,,,,委内瑞拉
2020-07-01,5832,51,1649,0,0,0,302,3,0,0.0,,,,委内瑞拉
2020-07-02,6062,54,1649,0,0,0,230,3,0,0.0,,,,委内瑞拉
2020-07-03,6273,57,2100,0,0,0,211,3,451,0.0,,,,委内瑞拉
2020-07-06,7169,65,2100,0,0,0,896,8,0,0.0,,,,委内瑞拉
2020-07-07,7411,68,2100,0,0,0,242,3,0,0.0,,,,委内瑞拉
2020-07-08,7693,71,2100,0,0,0,282,3,0,0.0,,,,委内瑞拉
2020-07-09,8008,75,2100,0,0,0,315,4,0,0.0,,,,委内瑞拉
2020-07-10,8372,80,2544,0,0,0,364,5,444,0.0,,,,委内瑞拉
2020-07-11,8803,83,2671,0,0,0,431,3,127,0.0,,,,委内瑞拉
2020-07-12,9178,85,2671,0,0,0,375,2,0,0.0,,,,委内瑞拉
2020-07-13,9465,89,2671,0,0,0,287,4,0,0.0,,,,委内瑞拉
2020-07-14,9707,93,2671,0,0,0,242,4,0,0.0,,,,委内瑞拉
2020-07-15,10010,96,2671,0,0,0,303,3,0,0.0,,,,委内瑞拉
2020-07-16,10428,100,3050,0,0,0,418,4,379,0.0,,,,委内瑞拉
2020-07-17,10854,104,3255,0,0,0,426,4,205,0.0,,,,委内瑞拉
2020-07-18,11191,107,3852,0,0,0,337,3,597,0.0,,,,委内瑞拉
2020-07-19,11483,110,3972,0,0,0,292,3,120,0.0,,,,委内瑞拉
2020-07-20,11891,112,3972,0,0,0,408,2,0,0.0,,,,委内瑞拉
2020-07-21,12334,116,6844,0,0,0,443,4,2872,0.0,,,,委内瑞拉
2020-07-22,12774,120,6983,0,0,0,440,4,139,0.0,,,,委内瑞拉
2020-07-23,13164,124,7471,0,0,0,390,4,488,0.0,,,,委内瑞拉
2020-07-24,13613,129,7752,0,0,0,449,5,281,0.0,,,,委内瑞拉
2020-07-25,14263,134,8127,0,0,0,650,5,375,0.0,,,,委内瑞拉
2020-07-26,14929,138,8795,0,0,0,666,4,668,0.0,,,,委内瑞拉
2020-07-27,15463,142,9746,0,0,0,534,4,951,0.0,,,,委内瑞拉
2020-07-28,15988,146,9959,0,0,0,525,4,213,0.0,,,,委内瑞拉
2020-07-29,16571,151,10195,0,0,0,583,5,236,0.0,,,,委内瑞拉
2020-07-30,17158,154,10421,0,0,0,587,3,226,0.0,,,,委内瑞拉
2020-07-31,17859,158,10421,0,0,0,701,4,0,0.0,,,,委内瑞拉
2020-08-01,18574,164,10421,0,0,0,715,6,0,0.0,,,,委内瑞拉
2020-08-02,19443,169,11129,0,0,0,869,5,708,0.0,,,,委内瑞拉
2020-08-03,20206,174,11404,0,0,0,763,5,275,0.0,,,,委内瑞拉
2020-08-04,20754,180,11622,0,0,0,548,6,218,0.0,,,,委内瑞拉
2020-08-05,21438,187,11875,0,0,0,684,7,253,0.0,,,,委内瑞拉
2020-08-06,22299,195,12146,0,0,0,861,8,271,0.0,,,,委内瑞拉
2020-08-07,23280,202,12470,0,0,0,981,7,324,0.0,,,,委内瑞拉
2020-08-08,24166,208,12470,0,0,0,886,6,0,0.0,,,,委内瑞拉
2020-08-09,24961,215,13356,0,0,0,795,7,886,0.0,,,,委内瑞拉
2020-08-11,26800,229,16930,0,0,0,1839,14,3574,0.0,,,,委内瑞拉
2020-03-13,1,0,0,0,0,0,1,0,0,,0.0,,0.0,毛里塔尼亚
2020-03-14,1,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-03-19,2,0,0,0,0,0,1,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-03-22,2,0,0,0,0,0,0,0,0,0.0,,,,毛里塔尼亚
2020-03-26,3,0,0,0,0,0,1,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-03-28,5,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-03-29,5,0,2,0,0,0,0,0,2,0.0,0.0,,0.0,毛里塔尼亚
2020-03-31,6,1,2,0,0,0,1,1,0,0.0,0.0,,0.0,毛里塔尼亚
2020-04-02,6,1,2,0,0,0,0,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-04-09,7,1,2,0,0,0,1,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-04-10,7,1,2,0,0,0,0,0,0,0.0,,,,毛里塔尼亚
2020-04-18,7,1,6,0,0,0,0,0,4,0.0,0.0,,0.0,毛里塔尼亚
2020-04-21,7,1,6,0,0,0,0,0,0,0.0,,,,毛里塔尼亚
2020-04-24,7,1,6,0,0,0,0,0,0,0.0,,,,毛里塔尼亚
2020-04-25,7,1,6,0,0,0,0,0,0,0.0,,,,毛里塔尼亚
2020-04-28,7,1,6,0,0,0,0,0,0,0.0,,,,毛里塔尼亚
2020-04-29,7,1,6,0,0,0,0,0,0,0.0,,,,毛里塔尼亚
2020-04-30,8,1,6,0,0,0,1,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-06,8,1,6,0,0,0,0,0,0,0.0,,,,毛里塔尼亚
2020-05-07,8,1,6,0,0,0,0,0,0,0.0,,,,毛里塔尼亚
2020-05-11,8,1,6,0,0,0,0,0,0,0.0,,,,毛里塔尼亚
2020-05-12,9,1,6,0,0,0,1,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-13,9,2,6,0,0,0,0,1,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-14,20,2,7,0,0,0,11,0,1,0.0,0.0,,0.0,毛里塔尼亚
2020-05-15,26,2,7,0,0,0,6,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-17,40,4,7,0,0,0,14,2,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-18,62,4,7,0,0,0,22,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-19,81,4,7,0,0,0,19,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-20,141,4,7,0,0,0,60,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-21,173,5,7,0,0,0,32,1,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-22,200,6,7,0,0,0,27,1,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-23,227,6,7,0,0,0,27,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-24,237,6,15,0,0,0,10,0,8,0.0,0.0,,0.0,毛里塔尼亚
2020-05-25,262,9,15,0,0,0,25,3,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-26,268,13,15,0,0,0,6,4,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-27,292,16,15,0,0,0,24,3,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-28,346,19,15,0,0,0,54,3,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-29,423,20,21,0,0,0,77,1,6,0.0,0.0,,0.0,毛里塔尼亚
2020-05-30,483,20,21,0,0,0,60,0,0,0.0,0.0,,0.0,毛里塔尼亚
2020-05-31,530,23,27,0,0,0,47,3,6,0.0,0.0,,0.0,毛里塔尼亚
2020-06-01,588,23,27,0,0,0,58,0,0,0.0,0.0,,0.0,毛里塔尼亚
